letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
N,0.405272937,0.260768096,0.34176015,0.172760394,0.102281662,0.386303986,0.233238076,0.228035085,0.372930185,0.270952735,0.29974348,1.082816839,0.549853127,0.22090722,0.81077361,0.203960781,0.549853127,0.251151196,0.816220181,0.39223227,0.363994928,0.285549403,0.424626533,0.181107703,0.675778753,0.196742706,0.441605463,0.654922192
N,0.435387417,0.299140722,0.36276141,0.184451455,0.133347241,0.409478154,0.220440857,0.168443899,0.375286085,0.287207459,0.324166767,1.171981061,0.624837891,0.223477574,0.860131033,0.2440721,0.624837891,0.256511053,0.875223501,0.465113667,0.399158185,0.309269637,0.410183003,0.185838327,0.785672184,0.215731297,0.435387417,0.745509086
N,0.423232455,0.292716375,0.380084942,0.201680729,0.115137292,0.392061024,0.219638512,0.171908432,0.370696552,0.282371342,0.295902348,1.109994337,0.506361497,0.21108078,0.859579777,0.238686048,0.506361497,0.233343187,0.913236854,0.487624923,0.275062896,0.310407505,0.425821989,0.177643365,0.693859327,0.215777088,0.444835863,0.686174532
N,0.419895108,0.284030161,0.370052413,0.235846039,0.144481194,0.401679306,0.200999494,0.185892034,0.379055352,0.276815155,0.323069771,1.179094017,0.589805704,0.215793642,0.867368633,0.223254644,0.589805704,0.248962134,0.875476435,0.447084316,0.39131164,0.324755277,0.429573472,0.17001056,0.761660801,0.229496764,0.460739421,0.731462627
N,0.421428298,0.258101511,0.340883571,0.203816033,0.143573582,0.372256176,0.209292663,0.146176337,0.361550763,0.276896541,0.306006569,1.117893453,0.504504595,0.211532748,0.833898752,0.251815929,0.504504595,0.237957836,0.887953568,0.479860881,0.273355957,0.325897454,0.408094322,0.167231321,0.717035753,0.237561349,0.434570111,0.704078473
N,0.427981678,0.240667389,0.338349225,0.225261125,0.141814619,0.380528554,0.216434885,0.188958846,0.388096395,0.281439018,0.305478038,1.085827922,0.495337169,0.202246051,0.820302407,0.204527952,0.495337169,0.236124862,0.839392166,0.439748465,0.311992162,0.318567337,0.399644025,0.165382844,0.698655002,0.236124862,0.412145437,0.688034221
N,0.447819166,0.249117684,0.338376484,0.199083265,0.125372075,0.393889644,0.224664761,0.119846333,0.357365397,0.287499264,0.344724076,1.170666778,0.482344096,0.21162041,0.812920727,0.227660423,0.482344096,0.222848035,0.957674747,0.529930711,0.255693965,0.335864374,0.428332622,0.137978043,0.745355992,0.25074415,0.403658741,0.783510618
N,0.439529842,0.281334311,0.372193286,0.236844306,0.150930892,0.388383095,0.241137905,0.149793491,0.369240789,0.284838287,0.336679967,1.133876181,0.436719321,0.212645771,0.816859561,0.187515676,0.436719321,0.240000456,0.931649609,0.493631629,0.250051301,0.334948429,0.439062672,0.133365254,0.697904531,0.244238579,0.435307255,0.714373663
N,0.427296878,0.250285021,0.347263413,0.201842759,0.153400497,0.370424084,0.223890845,0.133155042,0.374014142,0.296866718,0.320211943,1.09849943,0.36971952,0.199732564,0.815124932,0.205840033,0.36971952,0.21799018,0.940751835,0.528750983,0.171078855,0.32696035,0.412470999,0.137490333,0.686312871,0.249371807,0.434782609,0.693587641
N,0.42834153,0.252936946,0.359099985,0.232216506,0.163388981,0.379558923,0.233645544,0.124812622,0.364253913,0.288357862,0.319151061,1.11808609,0.425925685,0.200026628,0.808095976,0.226850805,0.425925685,0.220450966,0.958842811,0.528528385,0.199192832,0.338092646,0.432517553,0.138947128,0.686154164,0.248154093,0.459533489,0.685474659
N,0.421062262,0.266669378,0.354999611,0.209407877,0.161321801,0.362525659,0.242653945,0.147192331,0.367870306,0.277782838,0.306617536,1.106113608,0.3431645,0.197742628,0.811955238,0.205645753,0.3431645,0.209873401,0.944972658,0.517802775,0.161321801,0.319095175,0.427578861,0.138069222,0.678750814,0.245320552,0.462025751,0.68481057
N,0.43897748,0.256165448,0.363400643,0.238372151,0.141373114,0.403683585,0.218203004,0.146351723,0.372667828,0.282263314,0.337007941,1.204839038,0.543910855,0.204318987,0.825910552,0.216161478,0.543910855,0.23184414,0.944467628,0.49423691,0.328915702,0.334672164,0.45432588,0.124161581,0.753572664,0.244028268,0.465157046,0.751578602
N,0.438723178,0.256415934,0.371811122,0.280282515,0.190565798,0.40073857,0.217920327,0.142491673,0.368497887,0.285102861,0.328725159,1.180483339,0.502497679,0.200836297,0.824812791,0.216036254,0.502497679,0.231268339,0.950143698,0.466934907,0.287482725,0.334478286,0.487634098,0.133096927,0.694786354,0.243886901,0.495946642,0.701811476
N,0.444563129,0.237106593,0.351458013,0.220017177,0.147987321,0.374185367,0.226595226,0.142704446,0.362677571,0.285408893,0.332620368,1.131885353,0.437981128,0.210081744,0.793283214,0.20231022,0.437981128,0.237106593,0.923674655,0.5089832,0.238230328,0.343677817,0.417453243,0.12365319,0.714690983,0.252251661,0.426550876,0.728890457
N,0.433417127,0.252289823,0.365557583,0.293499702,0.147086562,0.378848456,0.250716275,0.199100941,0.371197717,0.295626945,0.322107204,1.140513795,0.47307283,0.218677993,0.7682438,0.190292753,0.47307283,0.261027484,0.869607158,0.376227845,0.294397257,0.326984814,0.506731938,0.12634084,0.634309175,0.251897358,0.439237096,0.725045459
N,0.39822806,0.229139014,0.335923945,0.244138354,0.171854261,0.374748777,0.186792688,0.147530797,0.367530985,0.269187345,0.318737968,1.165543577,0.446509215,0.183902104,0.851481116,0.20507883,0.446509215,0.223367069,0.925065429,0.460101085,0.263530198,0.321561953,0.466748618,0.147530797,0.699488926,0.235623322,0.502071786,0.691351418
N,0.431167923,0.228158324,0.323570817,0.217200253,0.155164436,0.386019341,0.229579885,0.153477816,0.38786915,0.288599988,0.308752254,1.105597184,0.397234715,0.205659134,0.775234847,0.211123516,0.397234715,0.218395312,0.903496879,0.486410858,0.205659134,0.311584421,0.421398603,0.161533837,0.685709715,0.242132853,0.472706386,0.69844961
N,0.458601297,0.233841696,0.330702098,0.23161723,0.17064747,0.404226042,0.23161723,0.137697929,0.386800933,0.302281067,0.334592845,1.132661648,0.479030277,0.199007438,0.788227954,0.216452637,0.479030277,0.209309014,0.926364141,0.517099067,0.262646852,0.331679063,0.410264344,0.153055127,0.726048781,0.24558484,0.445357568,0.708638034
N,0.420075165,0.206965084,0.311134711,0.192224692,0.11388845,0.359443487,0.224136714,0.150922503,0.368483129,0.288337038,0.300163406,1.042045539,0.359707428,0.198857859,0.773697638,0.226104096,0.359707428,0.214913739,0.891202743,0.502697563,0.154444848,0.31757544,0.390085934,0.14405876,0.652302277,0.242834678,0.406293421,0.685041512
N,0.432943326,0.192289699,0.296189622,0.155431411,0.093697585,0.354492385,0.233387492,0.161893632,0.372818873,0.297484918,0.322696902,1.089432506,0.444049987,0.204091441,0.749922564,0.193783556,0.444049987,0.240287129,0.842403908,0.47473833,0.266102682,0.327036542,0.368322748,0.155431411,0.722060493,0.254280875,0.36579129,0.759643755
N,0.445277442,0.200638979,0.288,0.167044904,0.105223572,0.379388982,0.221846794,0.104,0.369388684,0.296971379,0.325650119,1.088735046,0.428802985,0.2,0.774720595,0.266413213,0.428802985,0.192166594,0.944847078,0.568056335,0.164730082,0.32984845,0.377359245,0.152839785,0.71563119,0.2442294,0.379473319,0.732382414
N,0.443280137,0.217333033,0.310469221,0.160021891,0.073755204,0.386260655,0.265928171,0.198173965,0.387204115,0.310148543,0.324367502,1.067479153,0.445072382,0.219308138,0.734171344,0.190841102,0.445072382,0.244482704,0.825894444,0.476876752,0.266302104,0.332746819,0.350325386,0.160021891,0.717907194,0.248652998,0.342473423,0.766010395
N,0.449986765,0.257240312,0.337073162,0.162693058,0.092033092,0.400585199,0.24035112,0.181896369,0.386716985,0.299107548,0.336778561,1.150471167,0.563820064,0.219032233,0.799102859,0.214915005,0.563820064,0.244175127,0.853634834,0.491389598,0.363246639,0.321807527,0.362425948,0.179700356,0.802532057,0.229218296,0.362790929,0.805987716
N,0.443966457,0.26115369,0.320000822,0.154298276,0.08620769,0.431876826,0.236437441,0.188103954,0.397708001,0.298191413,0.36349359,1.189369774,0.695785216,0.226202076,0.801593284,0.232227536,0.695785216,0.251401857,0.830604982,0.474818022,0.476822211,0.325704659,0.356275077,0.202743433,0.864552772,0.22150126,0.372077011,0.828623102
N,0.437904159,0.272201407,0.342544667,0.156173762,0.029273785,0.433060273,0.236710037,0.196374523,0.39190894,0.303136754,0.344655016,1.16658034,0.614534997,0.226462871,0.810364632,0.217857973,0.614534997,0.243572618,0.847579827,0.512725343,0.410877159,0.336428173,0.335348774,0.192988501,0.842391986,0.228779687,0.319545656,0.877462633
N,0.432413661,0.277937789,0.36124902,0.153062409,0.042851564,0.428515644,0.245777357,0.187293439,0.388608123,0.297310599,0.332403355,1.12480255,0.602712373,0.229110476,0.804281584,0.227585367,0.602712373,0.247190251,0.870883047,0.517226823,0.377029954,0.307157282,0.354525875,0.187293439,0.783625883,0.202873051,0.335437333,0.813051268
N,0.44611327,0.261846903,0.331670711,0.148204881,0.08389522,0.43648874,0.234332491,0.226029053,0.396957668,0.293633268,0.34309081,1.144072183,0.669215241,0.224817814,0.808793669,0.197059877,0.669215241,0.257052694,0.797309047,0.436558239,0.490984184,0.300677793,0.360846983,0.195359054,0.814363502,0.199659926,0.352253143,0.802467223
N,0.44183746,0.270032041,0.357325737,0.1658446,0.084202323,0.425129009,0.235190279,0.203868221,0.401999769,0.291894871,0.328448613,1.106321468,0.622696844,0.227663288,0.811754305,0.21722196,0.622696844,0.258112078,0.845680988,0.475935155,0.409232728,0.299644269,0.369766932,0.189091937,0.764165974,0.200390792,0.351200931,0.766202849
N,0.45196698,0.269685834,0.341265128,0.181384904,0.126314206,0.455112588,0.224432098,0.21380199,0.403573971,0.294755099,0.345504609,1.18988536,0.715192709,0.214888665,0.837665133,0.225467545,0.715192709,0.244308652,0.844001858,0.438694962,0.50207744,0.292474369,0.405660754,0.198403927,0.830333894,0.193048709,0.398126399,0.794935345
N,0.425643719,0.261432325,0.342506902,0.175982019,0.081697601,0.419642654,0.242904432,0.227583183,0.388385963,0.286571151,0.31522996,1.09903165,0.631729047,0.236104655,0.785827311,0.223080832,0.631729047,0.249411953,0.822350379,0.418304484,0.413489955,0.28376248,0.40724431,0.1705896,0.709406199,0.194158608,0.386456426,0.723750378
N,0.441674238,0.264204905,0.341062908,0.15468429,0.078610134,0.433026973,0.239160915,0.179258685,0.382080832,0.289045944,0.324117884,1.128683848,0.622441371,0.224665506,0.801977485,0.249678456,0.622441371,0.246490093,0.859090441,0.474378125,0.378375324,0.29168491,0.384916829,0.171074146,0.761179938,0.198496424,0.367034409,0.773549278
N,0.412414759,0.217668148,0.292879551,0.125053213,0.081120129,0.397016043,0.254174712,0.212357271,0.39398198,0.293473695,0.326027654,1.106296071,0.624770609,0.214894052,0.748511464,0.21570311,0.624770609,0.225357019,0.800441157,0.43803986,0.41503448,0.279489022,0.362406603,0.186752562,0.768087865,0.200351939,0.365967249,0.752842925
N,0.426877674,0.241645188,0.31957204,0.134617155,0.067457986,0.399591044,0.25,0.186746769,0.395742891,0.297108054,0.323205793,1.108284321,0.587845369,0.228805166,0.763674733,0.248788948,0.587845369,0.222921384,0.853495881,0.492738835,0.342091242,0.28521334,0.360992689,0.196723319,0.76543924,0.196005536,0.379536563,0.749785193
N,0.434287077,0.220026405,0.317843115,0.146031223,0.094879716,0.40797052,0.244324224,0.197710347,0.389713292,0.288062346,0.31308709,1.115050851,0.555260295,0.208063427,0.767477273,0.221386004,0.555260295,0.234122095,0.845441627,0.457744784,0.340452372,0.284146753,0.388376365,0.183543142,0.735316099,0.201021636,0.404226689,0.73765208
N,0.414857596,0.260323001,0.356025773,0.178322352,0.092201316,0.390818106,0.223795015,0.162805818,0.388760613,0.280347847,0.309770844,1.114954234,0.523909069,0.22235696,0.8133638,0.268810719,0.523909069,0.203525744,0.934969484,0.531998021,0.255581687,0.280347847,0.402992257,0.189972372,0.721033512,0.198235864,0.420521771,0.722700002
N,0.415178907,0.273687993,0.35805893,0.162609984,0.075313362,0.378444958,0.237460252,0.181860831,0.376178966,0.285910835,0.301944871,1.123870747,0.508549749,0.222686303,0.814638561,0.210853678,0.508549749,0.232580107,0.891727937,0.521666365,0.302703615,0.306333038,0.371717747,0.181286593,0.756283544,0.207965817,0.377948709,0.782732698
N,0.426888897,0.252930068,0.346279245,0.165065127,0.00907966,0.396605548,0.247076893,0.213420307,0.399143766,0.29644778,0.31778811,1.131793403,0.581381928,0.225442681,0.781167452,0.183961177,0.581381928,0.263544862,0.814769881,0.491393362,0.409743249,0.316748735,0.328440317,0.188826375,0.80755399,0.212646342,0.310572166,0.865001465
N,0.415502142,0.251601852,0.329828692,0.143892889,0.055653291,0.406677682,0.234855696,0.195845518,0.365349722,0.280165907,0.32254451,1.144081613,0.631159453,0.230847003,0.789451651,0.20234528,0.631159453,0.247521551,0.835840628,0.469711392,0.433835604,0.298851522,0.372708038,0.164785657,0.779581596,0.20700942,0.342327083,0.82114282
N,0.412440893,0.23773443,0.32168406,0.166510192,0.064323551,0.387705617,0.254711616,0.209910568,0.36910642,0.272901714,0.301916192,1.121690567,0.609667327,0.217102729,0.768254502,0.19041169,0.609667327,0.241649482,0.808297061,0.437922536,0.426474179,0.2953458,0.374327583,0.165353411,0.758279107,0.204454739,0.367717056,0.77091494
N,0.406727807,0.254513166,0.337413076,0.198741393,0.097601344,0.391653154,0.22422937,0.198741393,0.368988369,0.276058288,0.323850555,1.120939595,0.609253306,0.215565307,0.817217148,0.198741393,0.609253306,0.232170941,0.851469318,0.41178052,0.414536064,0.289371836,0.442670588,0.144605604,0.699475374,0.207660002,0.421373661,0.702260027
N,0.396741022,0.25645916,0.330247179,0.169183736,0.034505743,0.409674871,0.237664174,0.237162667,0.376729395,0.288200425,0.326986294,1.101527945,0.612338409,0.222982934,0.796477457,0.179429862,0.612338409,0.242425866,0.800176196,0.414126419,0.444307499,0.286293713,0.395538774,0.157672745,0.717321196,0.203905292,0.34705299,0.766058575
N,0.434401602,0.273314555,0.355345557,0.169820295,0.075217271,0.404315082,0.232751227,0.212393267,0.365554922,0.282502638,0.310370819,1.140989705,0.631140045,0.226537593,0.820615076,0.177320183,0.631140045,0.261806288,0.83704592,0.425728411,0.460745686,0.300369438,0.41367986,0.163358581,0.752172707,0.202621383,0.395551795,0.750073012
N,0.426579632,0.16441044,0.124082252,0.090283099,0.063566387,0.334804704,0.142872071,0.10154169,0.314305257,0.271876219,0.258881529,1.176407579,0.260758478,0.153905092,1.432932395,0.278583971,0.260758478,0.176073312,1.354246491,0.736449273,0.265261497,0.179792892,0.618443033,0.219090295,0.567635303,0.187568203,0.509420793,0.755547041
N,0.409319267,0.296490087,0.362407784,0.168370142,0.064507739,0.371269919,0.189311256,0.19472898,0.355158896,0.271871614,0.316843995,1.110770068,0.540913834,0.222177426,0.890493062,0.191632505,0.540913834,0.246166975,0.883691277,0.449996388,0.362120614,0.280534507,0.438700054,0.148682992,0.68344724,0.203608538,0.403173368,0.716333679
N,0.412840849,0.274979382,0.353364678,0.159541766,0.046774283,0.399172035,0.254101888,0.226570176,0.359725378,0.28216271,0.312664044,1.085953786,0.618334251,0.237830823,0.791126077,0.189505901,0.618334251,0.26338248,0.809824941,0.43835581,0.434012821,0.298072785,0.381607564,0.141081355,0.714874738,0.212345744,0.342163373,0.752441774
N,0.476487241,0.416465215,0.446927399,0.52150239,0.396350999,0.406969423,0.279118805,0.109927988,0.170716598,0.176046366,0.337243674,1.620525159,0.248967158,0.188524945,1.860809012,0.566830274,0.248967158,0.023846729,1.44818575,0.396350999,0.45371496,0.250674382,1.107846751,0.238467289,0.773182148,0.241135122,1.100120189,1.000781611
N,0.449316257,0.189727197,0.204526866,0.230525121,0.171590929,0.350685402,0.098916936,0.13196485,0.301105086,0.237430893,0.256513007,1.35170615,0.076386055,0.060666555,1.327549544,0.475711694,0.076386055,0.143375566,0.903315258,0.224608177,0.526838066,0.260678579,0.688713838,0.198965006,0.736945026,0.204087495,0.690081045,0.888839641
N,0.421664402,0.289265608,0.362673824,0.179813756,0.095430723,0.416340051,0.212672305,0.196074177,0.3641035,0.27729076,0.315540871,1.138155346,0.648940215,0.223873147,0.861115246,0.185831487,0.648940215,0.266271124,0.858164569,0.448632718,0.470705294,0.297700167,0.413984501,0.153599121,0.748978074,0.200390792,0.374121631,0.7668009
N,0.388064504,0.22249708,0.215259457,0.147922913,0.082052869,0.319033193,0.14958689,0.132754519,0.251923295,0.207769865,0.308621977,1.198224759,0.240667389,0.101474281,1.437888992,0.350530009,0.240667389,0.147922913,1.367986162,0.796527115,0.33801986,0.185888288,0.57273013,0.249554058,0.66674917,0.177997664,0.490907424,0.893596582
N,0.433860916,0.311171167,0.389043602,0.187691299,0.092694126,0.41278318,0.231378524,0.203245316,0.376613076,0.285471051,0.322744346,1.157292462,0.641225281,0.232802405,0.855177459,0.196465799,0.641225281,0.276533159,0.862105202,0.471038284,0.454179388,0.317479332,0.395613757,0.180511134,0.778087203,0.216014491,0.383137636,0.78926204
N,0.418139647,0.282053435,0.349066088,0.169299794,0.096102387,0.403882432,0.217103104,0.207656011,0.373825123,0.283067816,0.316227766,1.1266884,0.602013606,0.21489147,0.857339983,0.19711292,0.602013606,0.255387803,0.853990259,0.418976612,0.417758654,0.298189868,0.435524429,0.191707048,0.720226433,0.200159172,0.424188998,0.711014347
N,0.405074143,0.299754866,0.37028297,0.178232623,0.086119944,0.387941772,0.233260812,0.218890014,0.38137252,0.284476277,0.311248808,1.069886625,0.550960402,0.218139102,0.852197444,0.169163929,0.550960402,0.275569531,0.832720524,0.443810442,0.395315839,0.310509875,0.391059174,0.170323923,0.69926639,0.221275806,0.38137252,0.698421128
N,0.417323699,0.276957467,0.344261804,0.129079151,0.075223653,0.405246945,0.218163003,0.206313429,0.367322915,0.270990823,0.319639061,1.1111167,0.608128943,0.230903805,0.835023958,0.227059716,0.608128943,0.245807346,0.844308943,0.446580497,0.393119062,0.278880413,0.398204079,0.17462404,0.734046503,0.195838503,0.390471225,0.73056932
N,0.418406233,0.287937777,0.362548378,0.175872461,0.075339368,0.401289376,0.219722692,0.223606798,0.381742113,0.278937488,0.31104252,1.095503332,0.594189553,0.220880659,0.854833198,0.194470763,0.594189553,0.247693441,0.841410684,0.429314831,0.412264156,0.292987776,0.412573432,0.168463949,0.712900442,0.214285714,0.388613443,0.710795042
N,0.434228255,0.297878125,0.368939065,0.163836975,0.098887956,0.409972811,0.222893912,0.202530425,0.37946225,0.279814675,0.320996349,1.13558721,0.627569863,0.231983551,0.853131621,0.224653628,0.627569863,0.259365495,0.864707677,0.45402967,0.412605727,0.302686447,0.410692553,0.194429208,0.754805653,0.207650486,0.406839215,0.7379226
N,0.416711709,0.314621179,0.39677756,0.197962595,0.098981298,0.413047344,0.228981293,0.238520213,0.39498546,0.288636122,0.322259758,1.078819425,0.585927308,0.231475876,0.85747902,0.166441289,0.585927308,0.271258329,0.847412596,0.441511531,0.426250149,0.297057643,0.41107966,0.181025607,0.69008421,0.206155281,0.406700634,0.683047622
O,0.45056535,0.737205027,0.764401407,0.679238439,0.495547071,0.460357546,0.411155565,0.420970961,0.373777786,0.278168571,0.405496889,1.608848451,0.073303855,0.250523364,1.652347588,0.075470938,0.073303855,0.279132763,1.600107465,0.074755557,0.112133336,0.252446386,1.569866702,0.154112529,0.183406186,0.213464047,1.483022315,0.327824805
O,0.476222238,0.725360103,0.738772237,0.651490369,0.473975894,0.469564616,0.395411246,0.431546819,0.366412706,0.240286204,0.406982807,1.619649882,0.029219663,0.240286204,1.647869813,0.111265161,0.029219663,0.260120652,1.537853915,0.088265632,0.085189224,0.241172872,1.484210745,0.234213414,0.165613893,0.189927807,1.469759199,0.370323923
O,0.442671351,0.73958114,0.765186243,0.697895599,0.516824832,0.458797573,0.423011418,0.467600554,0.402392091,0.295736557,0.432952991,1.567004057,0.123954081,0.259325537,1.655967708,0.039197722,0.123954081,0.302844725,1.620290034,0.097843428,0.087648771,0.271787301,1.537768611,0.152588662,0.122996892,0.220130936,1.419843499,0.258412416
O,0.467349943,0.741120434,0.792755349,0.728501713,0.531917524,0.476761991,0.442582132,0.510671691,0.441999787,0.313877357,0.432128859,1.623158226,0.091492596,0.274712283,1.680807153,0.068089559,0.091492596,0.320374861,1.644558237,0.082616578,0.02537548,0.305561247,1.564990449,0.160488629,0.068089559,0.240465314,1.445912595,0.228097199
O,0.46707748,0.763685926,0.800706042,0.735462614,0.526230702,0.4934203,0.457959931,0.519644999,0.446301138,0.322521692,0.448186926,1.649025747,0.213739481,0.277798081,1.74611501,0.07498477,0.213739481,0.33471273,1.728313558,0.059280666,0.142766749,0.311209382,1.669358711,0.130955271,0.112477155,0.249260926,1.565234113,0.203980628
O,0.435350665,0.735759663,0.788167529,0.721761455,0.522770113,0.466027046,0.445860905,0.519292239,0.443597254,0.322115491,0.45950075,1.5913356,0.150613956,0.273432077,1.667896638,0.069514134,0.150613956,0.315164813,1.631279812,0.047769019,0.081099822,0.306747387,1.585589468,0.120958144,0.083545591,0.249563377,1.507253157,0.192824293
O,0.454143076,0.720460346,0.777447235,0.72549985,0.525844737,0.474735827,0.434372243,0.509761576,0.427578861,0.315506842,0.433622678,1.602372996,0.114071739,0.278484606,1.659028257,0.091967577,0.114071739,0.332181919,1.603225441,0.047032983,0.025507216,0.304381365,1.569139602,0.153043298,0.066514683,0.230977668,1.490547096,0.219421372
O,0.409718561,0.726246259,0.767711229,0.690004489,0.489786772,0.434239161,0.45967402,0.513931178,0.446756711,0.317409528,0.42086494,1.490838827,0.288655483,0.284857219,1.678965288,0.088862412,0.288655483,0.346920715,1.670021584,0.036898108,0.22444243,0.311346578,1.644554932,0.1360735,0.221388649,0.22983701,1.5795235,0.283899713
O,0.420066637,0.7160504,0.778450607,0.6907165,0.491956916,0.443785126,0.434024196,0.475136167,0.410951533,0.296718256,0.417695035,1.529258502,0.178643703,0.28908708,1.615152392,0.024917597,0.178643703,0.338365917,1.629732742,0.044573952,0.170462589,0.289301775,1.590242506,0.120019039,0.167523358,0.239260835,1.515555339,0.24464969
O,0.422588152,0.748683513,0.795401603,0.701271626,0.488319074,0.46491852,0.419334446,0.492707053,0.428108405,0.301531009,0.420266647,1.537639759,0.228711382,0.276244427,1.64625293,0.091370411,0.228711382,0.3270563,1.603869571,0.034263904,0.137530681,0.300447531,1.573198762,0.139414751,0.138946128,0.220581969,1.512190657,0.256661827
O,0.431001594,0.720338753,0.769866338,0.690560068,0.488363533,0.439452005,0.430856938,0.481680348,0.419122753,0.300438113,0.459017342,1.582616576,0.1789997,0.285326647,1.642875534,0.092074676,0.1789997,0.341604565,1.584938774,0.035309026,0.095399736,0.293723564,1.558924503,0.139905751,0.120775452,0.233146546,1.47927544,0.253143804
O,0.416205939,0.723766973,0.765787384,0.678791534,0.470784602,0.440187779,0.417232704,0.484982292,0.414439852,0.307406535,0.447350254,1.559653275,0.210076246,0.262114777,1.641641793,0.100122175,0.210076246,0.312729134,1.589736335,0.022113289,0.111117903,0.300366524,1.56945944,0.133139631,0.115434758,0.230869516,1.518669473,0.239191793
O,0.411378942,0.727763668,0.748781691,0.684501016,0.479675406,0.443839582,0.415484037,0.47497695,0.404843988,0.299512676,0.429966154,1.563346994,0.210351581,0.266076042,1.660257609,0.077072135,0.210351581,0.313165282,1.629562331,0.039698219,0.133946141,0.30052284,1.590674728,0.124567381,0.110652195,0.237169227,1.546154196,0.221578113
O,0.425203487,0.741535779,0.791475783,0.707371236,0.519567248,0.450131596,0.427397156,0.473749831,0.410583187,0.303758665,0.437773783,1.604389241,0.224441674,0.265422075,1.700813946,0.044665562,0.224441674,0.306618595,1.683719905,0.044665562,0.180052638,0.295645876,1.642332749,0.136303168,0.180052638,0.236611575,1.573034934,0.289681225
O,0.424283305,0.717866075,0.76732259,0.699439306,0.510356769,0.439667696,0.404302384,0.465806432,0.404734716,0.300207848,0.430015279,1.595909719,0.195555132,0.260938835,1.680321816,0.044520164,0.195555132,0.298650339,1.654344093,0.055057815,0.151553304,0.284043818,1.608100052,0.12592204,0.167625782,0.232590132,1.535708427,0.272522278
O,0.429523788,0.737505818,0.776655526,0.707021232,0.518003949,0.435120425,0.402778879,0.459462441,0.38918354,0.299204526,0.429523788,1.595306751,0.243472738,0.271654696,1.73661972,0.080073762,0.243472738,0.312843085,1.690410751,0.088676589,0.16351155,0.28787078,1.610702471,0.155549026,0.168251997,0.233064147,1.550231596,0.30992924
O,0.465876459,0.734070912,0.787057074,0.722848584,0.53748385,0.455883309,0.39571685,0.44926858,0.373719268,0.283290152,0.39484298,1.631935181,0.10179732,0.263058491,1.68995815,0.065270351,0.10179732,0.278989871,1.632182105,0.109428831,0.112028453,0.268474013,1.538490988,0.154755736,0.189839796,0.229389317,1.454154511,0.343539771
O,0.495727065,0.781886057,0.810313722,0.708598794,0.531449096,0.48189928,0.403963466,0.420649841,0.372889353,0.283524673,0.403963466,1.697347855,0.109863579,0.243936733,1.726956222,0.079223754,0.109863579,0.285645306,1.678325746,0.088574849,0.167339218,0.264586536,1.621893065,0.147397459,0.243936733,0.237162873,1.528091413,0.380737144
O,0.494377331,0.699155127,0.712301073,0.618387855,0.457052004,0.477176302,0.412539981,0.443405574,0.393639526,0.287573385,0.399680383,1.69443163,0.126390035,0.247871251,1.771577296,0.070108577,0.126390035,0.284134417,1.720483623,0.100380206,0.147894205,0.273782746,1.63613803,0.17208764,0.20439987,0.253023011,1.513436178,0.359712345
O,0.53359201,0.76141151,0.79889772,0.689300569,0.520761934,0.488201428,0.416733225,0.431466522,0.384074898,0.290047931,0.391384938,1.706837878,0.107679848,0.248934861,1.781731857,0.107079956,0.107679848,0.276401584,1.728849439,0.136677549,0.168736609,0.25125298,1.618345292,0.171763516,0.25733256,0.238629601,1.491451204,0.411287532
O,0.512535428,0.791955535,0.829787051,0.728429483,0.534415067,0.523397628,0.460786479,0.48168047,0.43073482,0.310564165,0.450347786,1.745839951,0.059016271,0.260094269,1.784543296,0.036600338,0.059016271,0.311640647,1.748753264,0.041730806,0.051760694,0.295081357,1.731083776,0.152232769,0.090396166,0.279938755,1.618587611,0.227982209
O,0.501380698,0.759471781,0.767374583,0.66411654,0.454019532,0.479860881,0.406396815,0.43852901,0.386095693,0.226732756,0.401104558,1.686794003,0.136390296,0.242535625,1.775659403,0.101521854,0.136390296,0.256146169,1.6854522,0.135000884,0.146176337,0.236500802,1.658122898,0.373183551,0.27848076,0.182505329,1.58113883,0.644522888
O,0.488567539,0.733606881,0.745082227,0.66915243,0.48479476,0.479806216,0.428502078,0.449698448,0.388025135,0.261738472,0.422999654,1.704265444,0.112530159,0.243439954,1.763423346,0.092794746,0.112530159,0.267481133,1.676095066,0.101900393,0.127313341,0.267481133,1.600185186,0.246797905,0.216456082,0.212321479,1.495931759,0.463017505
O,0.474322511,0.769139707,0.804219085,0.712172411,0.512728331,0.479954004,0.46191166,0.48507125,0.441986668,0.308909107,0.468003066,1.710194135,0.278234918,0.264314243,1.841504863,0.043452994,0.278234918,0.318401965,1.800548613,0.049690399,0.245807253,0.297654838,1.769424821,0.210473754,0.270828096,0.257917474,1.645265649,0.42609166
O,0.526720437,0.760586593,0.798037009,0.731217685,0.548937369,0.522663143,0.444719047,0.498590239,0.436143467,0.299475346,0.46124343,1.771526228,0.07504062,0.282239947,1.767295874,0.046877504,0.07504062,0.325621547,1.739725464,0.07504062,0.048320225,0.298786632,1.664811493,0.177346338,0.111179762,0.237299276,1.539526377,0.281509069
